"time";"level";"processed_jobs";"open_jobs";"type";"message";"data"
39128.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!73; number:73 queue:73 sub:39128 reqtime:26717 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 61252278197269.14, 'com': 5451475.440434, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!73', 'workload_name': 'w0', 'number': '73', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 73, 'submit_time': 39128, 'requested_time': 26717, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 61252278197269.14, 'com': 5451475.440434, 'ret': 0}, 'profile_name': 'profile_73', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
39173.293393;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!65; number:65 queue:65 sub:38718 reqtime:8298 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 18211735711674.99, 'com': 3064766.602938, 'ret': 0} start:38718.0 fin:39173.293393 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!65', 'workload_name': 'w0', 'number': '65', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 65, 'submit_time': 38718, 'requested_time': 8298, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 18211735711674.99, 'com': 3064766.602938, 'ret': 0}, 'profile_name': 'profile_65', 'start_time': 38718.0, 'finish_time': 39173.293393, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
39173.293393;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!65; number:65 queue:65 sub:38718 reqtime:8298 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 18211735711674.99, 'com': 3064766.602938, 'ret': 0} start:38718.0 fin:39173.293393 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!65', 'workload_name': 'w0', 'number': '65', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 65, 'submit_time': 38718, 'requested_time': 8298, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 18211735711674.99, 'com': 3064766.602938, 'ret': 0}, 'profile_name': 'profile_65', 'start_time': 38718.0, 'finish_time': 39173.293393, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
39215.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!74; number:74 queue:74 sub:39215 reqtime:30131 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 68391901312763.78, 'com': 1617000.798991, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!74', 'workload_name': 'w0', 'number': '74', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 74, 'submit_time': 39215, 'requested_time': 30131, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 68391901312763.78, 'com': 1617000.798991, 'ret': 0}, 'profile_name': 'profile_74', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
39215.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!74; number:74 queue:74 sub:39215 reqtime:30131 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 68391901312763.78, 'com': 1617000.798991, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!74', 'workload_name': 'w0', 'number': '74', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 74, 'submit_time': 39215, 'requested_time': 30131, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 68391901312763.78, 'com': 1617000.798991, 'ret': 0}, 'profile_name': 'profile_74', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
39218.139251;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!51; number:51 queue:51 sub:37769 reqtime:8906 res:4 prof:{'type': 'parallel_homogeneous', 'cpu': 57965570026511.984, 'com': 230879109.814277, 'ret': 0} start:37769.0 fin:39218.139251 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!51', 'workload_name': 'w0', 'number': '51', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 51, 'submit_time': 37769, 'requested_time': 8906, 'requested_resources': 4, 'profile': {'type': 'parallel_homogeneous', 'cpu': 57965570026511.984, 'com': 230879109.814277, 'ret': 0}, 'profile_name': 'profile_51', 'start_time': 37769.0, 'finish_time': 39218.139251, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
39218.139251;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!51; number:51 queue:51 sub:37769 reqtime:8906 res:4 prof:{'type': 'parallel_homogeneous', 'cpu': 57965570026511.984, 'com': 230879109.814277, 'ret': 0} start:37769.0 fin:39218.139251 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!51', 'workload_name': 'w0', 'number': '51', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 51, 'submit_time': 37769, 'requested_time': 8906, 'requested_resources': 4, 'profile': {'type': 'parallel_homogeneous', 'cpu': 57965570026511.984, 'com': 230879109.814277, 'ret': 0}, 'profile_name': 'profile_51', 'start_time': 37769.0, 'finish_time': 39218.139251, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
39338.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!75; number:75 queue:75 sub:39338 reqtime:5826 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 8207234727743.134, 'com': 5361751.474883, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!75', 'workload_name': 'w0', 'number': '75', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 75, 'submit_time': 39338, 'requested_time': 5826, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 8207234727743.134, 'com': 5361751.474883, 'ret': 0}, 'profile_name': 'profile_75', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
39338.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!75; number:75 queue:75 sub:39338 reqtime:5826 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 8207234727743.134, 'com': 5361751.474883, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!75', 'workload_name': 'w0', 'number': '75', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 75, 'submit_time': 39338, 'requested_time': 5826, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 8207234727743.134, 'com': 5361751.474883, 'ret': 0}, 'profile_name': 'profile_75', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
39338.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!76; number:76 queue:76 sub:39338 reqtime:4593 res:4 prof:{'type': 'parallel_homogeneous', 'cpu': 29412852561446.97, 'com': 173009290.656401, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!76', 'workload_name': 'w0', 'number': '76', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 76, 'submit_time': 39338, 'requested_time': 4593, 'requested_resources': 4, 'profile': {'type': 'parallel_homogeneous', 'cpu': 29412852561446.97, 'com': 173009290.656401, 'ret': 0}, 'profile_name': 'profile_76', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
39338.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!76; number:76 queue:76 sub:39338 reqtime:4593 res:4 prof:{'type': 'parallel_homogeneous', 'cpu': 29412852561446.97, 'com': 173009290.656401, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!76', 'workload_name': 'w0', 'number': '76', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 76, 'submit_time': 39338, 'requested_time': 4593, 'requested_resources': 4, 'profile': {'type': 'parallel_homogeneous', 'cpu': 29412852561446.97, 'com': 173009290.656401, 'ret': 0}, 'profile_name': 'profile_76', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
39543.180868;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!75; number:75 queue:75 sub:39338 reqtime:5826 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 8207234727743.134, 'com': 5361751.474883, 'ret': 0} start:39338.0 fin:39543.180868 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!75', 'workload_name': 'w0', 'number': '75', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 75, 'submit_time': 39338, 'requested_time': 5826, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 8207234727743.134, 'com': 5361751.474883, 'ret': 0}, 'profile_name': 'profile_75', 'start_time': 39338.0, 'finish_time': 39543.180868, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
39543.180868;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!75; number:75 queue:75 sub:39338 reqtime:5826 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 8207234727743.134, 'com': 5361751.474883, 'ret': 0} start:39338.0 fin:39543.180868 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!75', 'workload_name': 'w0', 'number': '75', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 75, 'submit_time': 39338, 'requested_time': 5826, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 8207234727743.134, 'com': 5361751.474883, 'ret': 0}, 'profile_name': 'profile_75', 'start_time': 39338.0, 'finish_time': 39543.180868, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
39672.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!77; number:77 queue:77 sub:39672 reqtime:4572 res:3 prof:{'type': 'parallel_homogeneous', 'cpu': 15621225826784.393, 'com': 90046048.429101, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!77', 'workload_name': 'w0', 'number': '77', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 77, 'submit_time': 39672, 'requested_time': 4572, 'requested_resources': 3, 'profile': {'type': 'parallel_homogeneous', 'cpu': 15621225826784.393, 'com': 90046048.429101, 'ret': 0}, 'profile_name': 'profile_77', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
39672.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!77; number:77 queue:77 sub:39672 reqtime:4572 res:3 prof:{'type': 'parallel_homogeneous', 'cpu': 15621225826784.393, 'com': 90046048.429101, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!77', 'workload_name': 'w0', 'number': '77', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 77, 'submit_time': 39672, 'requested_time': 4572, 'requested_resources': 3, 'profile': {'type': 'parallel_homogeneous', 'cpu': 15621225826784.393, 'com': 90046048.429101, 'ret': 0}, 'profile_name': 'profile_77', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
39886.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!78; number:78 queue:78 sub:39886 reqtime:29617 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 50905608484749.3, 'com': 4829250.938943, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!78', 'workload_name': 'w0', 'number': '78', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 78, 'submit_time': 39886, 'requested_time': 29617, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 50905608484749.3, 'com': 4829250.938943, 'ret': 0}, 'profile_name': 'profile_78', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
39886.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!78; number:78 queue:78 sub:39886 reqtime:29617 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 50905608484749.3, 'com': 4829250.938943, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!78', 'workload_name': 'w0', 'number': '78', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 78, 'submit_time': 39886, 'requested_time': 29617, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 50905608484749.3, 'com': 4829250.938943, 'ret': 0}, 'profile_name': 'profile_78', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
39886.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!79; number:79 queue:79 sub:39886 reqtime:9552 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 29630807013284.473, 'com': 4440063.484985, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!79', 'workload_name': 'w0', 'number': '79', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 79, 'submit_time': 39886, 'requested_time': 9552, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 29630807013284.473, 'com': 4440063.484985, 'ret': 0}, 'profile_name': 'profile_79', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
39886.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!79; number:79 queue:79 sub:39886 reqtime:9552 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 29630807013284.473, 'com': 4440063.484985, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!79', 'workload_name': 'w0', 'number': '79', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 79, 'submit_time': 39886, 'requested_time': 9552, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 29630807013284.473, 'com': 4440063.484985, 'ret': 0}, 'profile_name': 'profile_79', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
40062.530646;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!77; number:77 queue:77 sub:39672 reqtime:4572 res:3 prof:{'type': 'parallel_homogeneous', 'cpu': 15621225826784.393, 'com': 90046048.429101, 'ret': 0} start:39672.0 fin:40062.530646 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!77', 'workload_name': 'w0', 'number': '77', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 77, 'submit_time': 39672, 'requested_time': 4572, 'requested_resources': 3, 'profile': {'type': 'parallel_homogeneous', 'cpu': 15621225826784.393, 'com': 90046048.429101, 'ret': 0}, 'profile_name': 'profile_77', 'start_time': 39672.0, 'finish_time': 40062.530646, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40062.530646;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!77; number:77 queue:77 sub:39672 reqtime:4572 res:3 prof:{'type': 'parallel_homogeneous', 'cpu': 15621225826784.393, 'com': 90046048.429101, 'ret': 0} start:39672.0 fin:40062.530646 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!77', 'workload_name': 'w0', 'number': '77', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 77, 'submit_time': 39672, 'requested_time': 4572, 'requested_resources': 3, 'profile': {'type': 'parallel_homogeneous', 'cpu': 15621225826784.393, 'com': 90046048.429101, 'ret': 0}, 'profile_name': 'profile_77', 'start_time': 39672.0, 'finish_time': 40062.530646, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40073.321314;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!76; number:76 queue:76 sub:39338 reqtime:4593 res:4 prof:{'type': 'parallel_homogeneous', 'cpu': 29412852561446.97, 'com': 173009290.656401, 'ret': 0} start:39338.0 fin:40073.321314 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!76', 'workload_name': 'w0', 'number': '76', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 76, 'submit_time': 39338, 'requested_time': 4593, 'requested_resources': 4, 'profile': {'type': 'parallel_homogeneous', 'cpu': 29412852561446.97, 'com': 173009290.656401, 'ret': 0}, 'profile_name': 'profile_76', 'start_time': 39338.0, 'finish_time': 40073.321314, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40073.321314;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!76; number:76 queue:76 sub:39338 reqtime:4593 res:4 prof:{'type': 'parallel_homogeneous', 'cpu': 29412852561446.97, 'com': 173009290.656401, 'ret': 0} start:39338.0 fin:40073.321314 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!76', 'workload_name': 'w0', 'number': '76', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 76, 'submit_time': 39338, 'requested_time': 4593, 'requested_resources': 4, 'profile': {'type': 'parallel_homogeneous', 'cpu': 29412852561446.97, 'com': 173009290.656401, 'ret': 0}, 'profile_name': 'profile_76', 'start_time': 39338.0, 'finish_time': 40073.321314, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40343.870403;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!45; number:45 queue:45 sub:36862 reqtime:6910 res:19 prof:{'type': 'parallel_homogeneous', 'cpu': 139274816132610.02, 'com': 421593744.432457, 'ret': 0} start:36862.0 fin:40343.870403 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!45', 'workload_name': 'w0', 'number': '45', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 45, 'submit_time': 36862, 'requested_time': 6910, 'requested_resources': 19, 'profile': {'type': 'parallel_homogeneous', 'cpu': 139274816132610.02, 'com': 421593744.432457, 'ret': 0}, 'profile_name': 'profile_45', 'start_time': 36862.0, 'finish_time': 40343.870403, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40343.870403;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!45; number:45 queue:45 sub:36862 reqtime:6910 res:19 prof:{'type': 'parallel_homogeneous', 'cpu': 139274816132610.02, 'com': 421593744.432457, 'ret': 0} start:36862.0 fin:40343.870403 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!45', 'workload_name': 'w0', 'number': '45', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 45, 'submit_time': 36862, 'requested_time': 6910, 'requested_resources': 19, 'profile': {'type': 'parallel_homogeneous', 'cpu': 139274816132610.02, 'com': 421593744.432457, 'ret': 0}, 'profile_name': 'profile_45', 'start_time': 36862.0, 'finish_time': 40343.870403, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40564.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!80; number:80 queue:80 sub:40564 reqtime:28924 res:2 prof:{'type': 'parallel_homogeneous', 'cpu': 95223534082116.64, 'com': 37509154.473083, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!80', 'workload_name': 'w0', 'number': '80', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 80, 'submit_time': 40564, 'requested_time': 28924, 'requested_resources': 2, 'profile': {'type': 'parallel_homogeneous', 'cpu': 95223534082116.64, 'com': 37509154.473083, 'ret': 0}, 'profile_name': 'profile_80', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
40564.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!80; number:80 queue:80 sub:40564 reqtime:28924 res:2 prof:{'type': 'parallel_homogeneous', 'cpu': 95223534082116.64, 'com': 37509154.473083, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!80', 'workload_name': 'w0', 'number': '80', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 80, 'submit_time': 40564, 'requested_time': 28924, 'requested_resources': 2, 'profile': {'type': 'parallel_homogeneous', 'cpu': 95223534082116.64, 'com': 37509154.473083, 'ret': 0}, 'profile_name': 'profile_80', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
40625.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!81; number:81 queue:81 sub:40625 reqtime:16637 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 33959971909711.65, 'com': 6523052.679557, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!81', 'workload_name': 'w0', 'number': '81', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 81, 'submit_time': 40625, 'requested_time': 16637, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 33959971909711.65, 'com': 6523052.679557, 'ret': 0}, 'profile_name': 'profile_81', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
40625.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!81; number:81 queue:81 sub:40625 reqtime:16637 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 33959971909711.65, 'com': 6523052.679557, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!81', 'workload_name': 'w0', 'number': '81', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 81, 'submit_time': 40625, 'requested_time': 16637, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 33959971909711.65, 'com': 6523052.679557, 'ret': 0}, 'profile_name': 'profile_81', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
40626.770175;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!79; number:79 queue:79 sub:39886 reqtime:9552 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 29630807013284.473, 'com': 4440063.484985, 'ret': 0} start:39886.0 fin:40626.770175 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!79', 'workload_name': 'w0', 'number': '79', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 79, 'submit_time': 39886, 'requested_time': 9552, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 29630807013284.473, 'com': 4440063.484985, 'ret': 0}, 'profile_name': 'profile_79', 'start_time': 39886.0, 'finish_time': 40626.770175, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40626.770175;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!79; number:79 queue:79 sub:39886 reqtime:9552 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 29630807013284.473, 'com': 4440063.484985, 'ret': 0} start:39886.0 fin:40626.770175 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!79', 'workload_name': 'w0', 'number': '79', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 79, 'submit_time': 39886, 'requested_time': 9552, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 29630807013284.473, 'com': 4440063.484985, 'ret': 0}, 'profile_name': 'profile_79', 'start_time': 39886.0, 'finish_time': 40626.770175, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40659.306955;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!73; number:73 queue:73 sub:39128 reqtime:26717 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 61252278197269.14, 'com': 5451475.440434, 'ret': 0} start:39128.0 fin:40659.306955 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!73', 'workload_name': 'w0', 'number': '73', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 73, 'submit_time': 39128, 'requested_time': 26717, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 61252278197269.14, 'com': 5451475.440434, 'ret': 0}, 'profile_name': 'profile_73', 'start_time': 39128.0, 'finish_time': 40659.306955, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40659.306955;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!73; number:73 queue:73 sub:39128 reqtime:26717 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 61252278197269.14, 'com': 5451475.440434, 'ret': 0} start:39128.0 fin:40659.306955 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!73', 'workload_name': 'w0', 'number': '73', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 73, 'submit_time': 39128, 'requested_time': 26717, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 61252278197269.14, 'com': 5451475.440434, 'ret': 0}, 'profile_name': 'profile_73', 'start_time': 39128.0, 'finish_time': 40659.306955, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
40856.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!82; number:82 queue:82 sub:40856 reqtime:4280 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 7873202930821.347, 'com': 3537283.127594, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!82', 'workload_name': 'w0', 'number': '82', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 82, 'submit_time': 40856, 'requested_time': 4280, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 7873202930821.347, 'com': 3537283.127594, 'ret': 0}, 'profile_name': 'profile_82', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
